word_ID,Book,ch_KJV,v_KJV,manuscript,lex_Hebrew,si,gloss_SPA
24997,Gen,44,9,נִֽהְיֶ֥ה,היה,be,seremos
24998,Gen,44,9,לַֽ,לְ,to,a
24999,Gen,44,9,אדֹנִ֖י,אָדֹון,lord,mi señor
25000,Gen,44,9,לַ,לְ,to,por
25001,Gen,44,9,עֲבָדִֽים׃,עֶבֶד,servant,siervos.
25002,Gen,44,10,וַ,וְ,and,Y
25003,Gen,44,10,יֹּ֕אמֶר,אמר,say,dijo:
25004,Gen,44,10,גַּם־,גַּם,even,bien
25005,Gen,44,10,עַתָּ֥ה,עַתָּה,now,ahora
25006,Gen,44,10,כְ,כְּ,as,según
25007,Gen,44,10,דִבְרֵיכֶ֖ם,דָּבָר,word,vuestras palabras
25008,Gen,44,10,כֶּן־,כֵּן,thus,así
25009,Gen,44,10,ה֑וּא,הוּא,he,"él,"
25010,Gen,44,10,אֲשֶׁ֨ר,אֲשֶׁר,[relative],quien
25011,Gen,44,10,יִמָּצֵ֤א,מצא,find,se encuentre
25012,Gen,44,10,אִתֹּו֙,אֵת,together with,en él
25013,Gen,44,10,יִהְיֶה־,היה,be,sea
25014,Gen,44,10,לִּ֣י,לְ,to,para mí
25015,Gen,44,10,עָ֔בֶד,עֶבֶד,servant,siervo
25016,Gen,44,10,וְ,וְ,and,y
25017,Gen,44,10,אַתֶּ֖ם,אַתֶּם,you,vosotros
25018,Gen,44,10,תִּהְי֥וּ,היה,be,seréis
25019,Gen,44,10,נְקִיִּֽם׃,נָקִי,innocent,inocentes.
25020,Gen,44,11,וַֽ,וְ,and,Y
25021,Gen,44,11,יְמַהֲר֗וּ,מהר,hasten,se apresuraron
25022,Gen,44,11,וַ,וְ,and,y
25023,Gen,44,11,יֹּורִ֛דוּ,ירד,descend,bajaron
25024,Gen,44,11,אִ֥ישׁ,אִישׁ,man,cada uno
25025,Gen,44,11,אֶת־,אֵת,[object marker],(objeto marcador)
25026,Gen,44,11,אַמְתַּחְתֹּ֖ו,אַמְתַּחַת,sack,su saco
25027,Gen,44,11,אָ֑רְצָה,אֶרֶץ,earth,a tierra;
25028,Gen,44,11,וַֽ,וְ,and,y
25029,Gen,44,11,יִּפְתְּח֖וּ,פתח,open,abrieron
25030,Gen,44,11,אִ֥ישׁ,אִישׁ,man,cada uno
25031,Gen,44,11,אַמְתַּחְתֹּֽו׃,אַמְתַּחַת,sack,su saco.
25032,Gen,44,12,וַ,וְ,and,Y
25033,Gen,44,12,יְחַפֵּ֕שׂ,חפשׂ,seAh,buscó
25034,Gen,44,12,בַּ,בְּ,in,en
25035,Gen,44,12,,הַ,the,el
25036,Gen,44,12,גָּדֹ֣ול,גָּדֹול,great,mayor
25037,Gen,44,12,הֵחֵ֔ל,חלל,defile,empezó
25038,Gen,44,12,וּ,וְ,and,y
25039,Gen,44,12,בַ,בְּ,in,en
25040,Gen,44,12,,הַ,the,el
25041,Gen,44,12,קָּטֹ֖ן,קָטֹן,small,pequeño
25042,Gen,44,12,כִּלָּ֑ה,כלה,be complete,acabó
25043,Gen,44,12,וַ,וְ,and,y
25044,Gen,44,12,יִּמָּצֵא֙,מצא,find,se encontró
25045,Gen,44,12,הַ,הַ,the,la
25046,Gen,44,12,גָּבִ֔יעַ,גָּבִיעַ,cup,copa
25047,Gen,44,12,בְּ,בְּ,in,en
25048,Gen,44,12,אַמְתַּ֖חַת,אַמְתַּחַת,sack,saco de
25049,Gen,44,12,בִּנְיָמִֽן׃,בִּנְיָמִן,Benjamin,Benjamín.
25050,Gen,44,13,וַֽ,וְ,and,Y
25051,Gen,44,13,יִּקְרְע֖וּ,קרע,tear,rasgaron
25052,Gen,44,13,שִׂמְלֹתָ֑ם,שִׂמְלָה,mantle,sus vestidos;
25053,Gen,44,13,וַֽ,וְ,and,y
25054,Gen,44,13,יַּעֲמֹס֙,עמס,load,cargaron
25055,Gen,44,13,אִ֣ישׁ,אִישׁ,man,cada uno
25056,Gen,44,13,עַל־,עַל,upon,en
25057,Gen,44,13,חֲמֹרֹ֔ו,חֲמֹור,he-ass,su asno
25058,Gen,44,13,וַ,וְ,and,y
25059,Gen,44,13,יָּשֻׁ֖בוּ,שׁוב,return, regresaron a
25060,Gen,44,13,הָ,הַ,the,la 
25061,Gen,44,13,עִֽירָה׃,עִיר,town,ciudad.
25062,Gen,44,14,וַ,וְ,and,Y
25063,Gen,44,14,יָּבֹ֨א,בוא,come,entró
25064,Gen,44,14,יְהוּדָ֤ה,יְהוּדָה,Judah,Judá
25065,Gen,44,14,וְ,וְ,and,y
25066,Gen,44,14,אֶחָיו֙,אָח,brother,sus hermanos
25067,Gen,44,14,בֵּ֣יתָה,בַּיִת,house,en casa de
25068,Gen,44,14,יֹוסֵ֔ף,יֹוסֵף,Joseph,José
25069,Gen,44,14,וְ,וְ,and,y
25070,Gen,44,14,ה֖וּא,הוּא,he,él
25071,Gen,44,14,עֹודֶ֣נּוּ,עֹוד,duration,aún él
25072,Gen,44,14,שָׁ֑ם,שָׁם,there,allí;
25073,Gen,44,14,וַ,וְ,and,y
25074,Gen,44,14,יִּפְּל֥וּ,נפל,fall,cayeron
25075,Gen,44,14,לְ,לְ,to,ante
25076,Gen,44,14,פָנָ֖יו,פָּנֶה,face,él
25077,Gen,44,14,אָֽרְצָה׃,אֶרֶץ,earth,a tierra.
25078,Gen,44,15,וַ,וְ,and,Y
25079,Gen,44,15,יֹּ֤אמֶר,אמר,say,dijo
25080,Gen,44,15,לָהֶם֙,לְ,to,a ellos
25081,Gen,44,15,יֹוסֵ֔ף,יֹוסֵף,Joseph,José
25082,Gen,44,15,מָֽה־,מָה,what,qué?
25083,Gen,44,15,הַ,הַ,the,la
25084,Gen,44,15,מַּעֲשֶׂ֥ה,מַעֲשֶׂה,deed,acción
25085,Gen,44,15,הַ,הַ,the,la
25086,Gen,44,15,זֶּ֖ה,זֶה,this,ésta
25087,Gen,44,15,אֲשֶׁ֣ר,אֲשֶׁר,[relative],que
25088,Gen,44,15,עֲשִׂיתֶ֑ם,עשׂה,make,hicisteis;
25089,Gen,44,15,הֲ,הֲ,[interrogativo],?
25090,Gen,44,15,לֹ֣וא,לֹא,not,no
25091,Gen,44,15,יְדַעְתֶּ֔ם,ידע,know,sabéis
25092,Gen,44,15,כִּֽי־,כִּי,that,que
25093,Gen,44,15,נַחֵ֧שׁ,נחשׁ,divine,adivinar
25094,Gen,44,15,יְנַחֵ֛שׁ,נחשׁ,divine,adivina
25095,Gen,44,15,אִ֖ישׁ,אִישׁ,man,hombre
25096,Gen,44,15,אֲשֶׁ֥ר,אֲשֶׁר,[relative],que
25097,Gen,44,15,כָּמֹֽנִי׃,כְּמֹו,like,como yo.
25098,Gen,44,16,וַ,וְ,and,Y
25099,Gen,44,16,יֹּ֣אמֶר,אמר,say,dijo
25100,Gen,44,16,יְהוּדָ֗ה,יְהוּדָה,Judah,Judá:
25101,Gen,44,16,מַה־,מָה,what,qué
25102,Gen,44,16,נֹּאמַר֙,אמר,say,diremos
25103,Gen,44,16,לַֽ,לְ,to,a
25104,Gen,44,16,אדֹנִ֔י,אָדֹון,lord,mi señor
25105,Gen,44,16,מַה־,מָה,what,qué
25106,Gen,44,16,נְּדַבֵּ֖ר,דבר,speak,hablaremos
25107,Gen,44,16,וּ,וְ,and,y
25108,Gen,44,16,מַה־,מָה,what,como
25109,Gen,44,16,נִּצְטַדָּ֑ק,צדק,be just,nos justificaremos;
25110,Gen,44,16,הָ,הַ,the,el
25111,Gen,44,16,אֱלֹהִ֗ים,אֱלֹהִים,god(s),Dios
25112,Gen,44,16,מָצָא֙,מצא,find,descubrió
25113,Gen,44,16,אֶת־,אֵת,[object marker],(objeto marcador)
25114,Gen,44,16,עֲוֹ֣ן,עָוֹן,sin,culpa de
25115,Gen,44,16,עֲבָדֶ֔יךָ,עֶבֶד,servant,"tus siervos,"
25116,Gen,44,16,הִנֶּנּ֤וּ,הִנֵּה,behold,"henos aquí,"
25117,Gen,44,16,עֲבָדִים֙,עֶבֶד,servant,siervos
25118,Gen,44,16,לַֽ,לְ,to,a
25119,Gen,44,16,אדֹנִ֔י,אָדֹון,lord,"mi señor,"
25120,Gen,44,16,גַּם־,גַּם,even,así
25121,Gen,44,16,אֲנַ֕חְנוּ,אֲנַחְנוּ,we,nosotros
25122,Gen,44,16,גַּ֛ם,גַּם,even,y así
25123,Gen,44,16,אֲשֶׁר־,אֲשֶׁר,[relative],a quien
25124,Gen,44,16,נִמְצָ֥א,מצא,find,se encontró
25125,Gen,44,16,הַ,הַ,the,la
25126,Gen,44,16,גָּבִ֖יעַ,גָּבִיעַ,cup,copa
25127,Gen,44,16,בְּ,בְּ,in,en
25128,Gen,44,16,יָדֹֽו׃,יָד,hand,su mano.
25129,Gen,44,17,וַ,וְ,and,Y
25130,Gen,44,17,יֹּ֕אמֶר,אמר,say,dijo
25131,Gen,44,17,חָלִ֣ילָה,חָלִילָה,be it far,lejos sea
25132,Gen,44,17,לִּ֔י,לְ,to,de mí
25133,Gen,44,17,מֵ,מִן,from,de
25134,Gen,44,17,עֲשֹׂ֖ות,עשׂה,make,hacer
25135,Gen,44,17,זֹ֑את,זֹאת,this,esto;
25136,Gen,44,17,הָ,הַ,the,el
25137,Gen,44,17,אִ֡ישׁ,אִישׁ,man,hombre
25138,Gen,44,17,אֲשֶׁר֩,אֲשֶׁר,[relative],a quien
25139,Gen,44,17,נִמְצָ֨א,מצא,find,se encontró
25140,Gen,44,17,הַ,הַ,the,la
25141,Gen,44,17,גָּבִ֜יעַ,גָּבִיעַ,cup,copa
25142,Gen,44,17,בְּ,בְּ,in,en
25143,Gen,44,17,יָדֹ֗ו,יָד,hand,su mano
25144,Gen,44,17,ה֚וּא,הוּא,he,él
25145,Gen,44,17,יִהְיֶה־,היה,be,será
25146,Gen,44,17,לִּ֣י,לְ,to,para mí
25147,Gen,44,17,עָ֔בֶד,עֶבֶד,servant,siervo
25148,Gen,44,17,וְ,וְ,and,y
25149,Gen,44,17,אַתֶּ֕ם,אַתֶּם,you,vosotros
25150,Gen,44,17,עֲל֥וּ,עלה,ascend,subid
25151,Gen,44,17,לְ,לְ,to,en
25152,Gen,44,17,שָׁלֹ֖ום,שָׁלֹום,peace,paz
25153,Gen,44,17,אֶל־,אֶל,to,a
25154,Gen,44,17,אֲבִיכֶֽם׃ פ,אָב,father,vuestro padre.
25155,Gen,44,18,וַ,וְ,and,Y
25156,Gen,44,18,יִּגַּ֨שׁ,נגשׁ,approach,se acercó
25157,Gen,44,18,אֵלָ֜יו,אֶל,to,a él
25158,Gen,44,18,יְהוּדָ֗ה,יְהוּדָה,Judah,Judá
25159,Gen,44,18,וַ,וְ,and,y
25160,Gen,44,18,יֹּאמֶר֮,אמר,say,dijo:
25161,Gen,44,18,בִּ֣י,בִּי,upon me,oh
25162,Gen,44,18,אֲדֹנִי֒,אָדֹון,lord,mi señor
25163,Gen,44,18,יְדַבֶּר־,דבר,speak,hablará
25164,Gen,44,18,נָ֨א,נָא,yeah,ahora
25165,Gen,44,18,עַבְדְּךָ֤,עֶבֶד,servant,tu siervo
25166,Gen,44,18,דָבָר֙,דָּבָר,word,palabra
25167,Gen,44,18,בְּ,בְּ,in,a
25168,Gen,44,18,אָזְנֵ֣י,אֹזֶן,ear,oídos de
25169,Gen,44,18,אֲדֹנִ֔י,אָדֹון,lord,mi señor
25170,Gen,44,18,וְ,וְ,and,y
25171,Gen,44,18,אַל־,אַל,not,no
25172,Gen,44,18,יִ֥חַר,חרה,be hot,arda
25173,Gen,44,18,אַפְּךָ֖,אַף,nose,tu ira
25174,Gen,44,18,בְּ,בְּ,in,contra
25175,Gen,44,18,עַבְדֶּ֑ךָ,עֶבֶד,servant,tu siervo
25176,Gen,44,18,כִּ֥י,כִּי,that,pues
25177,Gen,44,18,כָמֹ֖וךָ,כְּמֹו,like,tú igual
25178,Gen,44,18,כְּ,כְּ,as,que
25179,Gen,44,18,פַרְעֹֽה׃,פַּרְעֹה,pharaoh,Faraón.
25180,Gen,44,19,אֲדֹנִ֣י,אָדֹון,lord,Señor mío
25181,Gen,44,19,שָׁאַ֔ל,שׁאל,ask,preguntó 
25182,Gen,44,19,אֶת־,אֵת,[object marker],a
25183,Gen,44,19,עֲבָדָ֖יו,עֶבֶד,servant,sus siervos
25184,Gen,44,19,לֵ,לְ,to,
25185,Gen,44,19,אמֹ֑ר,אמר,say,diciendo:
25186,Gen,44,19,הֲ,הֲ,[interrogativo],?
25187,Gen,44,19,יֵשׁ־,יֵשׁ,existence,hay
25188,Gen,44,19,לָכֶ֥ם,לְ,to,para vosotros
25189,Gen,44,19,אָ֖ב,אָב,father,padre
25190,Gen,44,19,אֹו־,אֹו,or,o
25191,Gen,44,19,אָֽח׃,אָח,brother,hermano.
25192,Gen,44,20,וַ,וְ,and,y
25193,Gen,44,20,נֹּ֨אמֶר֙,אמר,say,dijimos
25194,Gen,44,20,אֶל־,אֶל,to,a
25195,Gen,44,20,אֲדֹנִ֔י,אָדֹון,lord,mi señor
25196,Gen,44,20,יֶשׁ־,יֵשׁ,existence,hay
25197,Gen,44,20,לָ֨נוּ֙,לְ,to,para nosotros
25198,Gen,44,20,אָ֣ב,אָב,father,padre
25199,Gen,44,20,זָקֵ֔ן,זָקֵן,old,viejo
25200,Gen,44,20,וְ,וְ,and,e
25201,Gen,44,20,יֶ֥לֶד,יֶלֶד,boy,hijo de
25202,Gen,44,20,זְקֻנִ֖ים,זְקֻנִים,old age,vejeces
25203,Gen,44,20,קָטָ֑ן,קָטָן,small,"pequeño,"
25204,Gen,44,20,וְ,וְ,and,y
25205,Gen,44,20,אָחִ֨יו,אָח,brother,su hermano
25206,Gen,44,20,מֵ֜ת,מות,die,muerto
25207,Gen,44,20,וַ,וְ,and,y
25208,Gen,44,20,יִּוָּתֵ֨ר,יתר,remain,quedó
25209,Gen,44,20,ה֧וּא,הוּא,he,él
25210,Gen,44,20,לְ,לְ,to,sólo
25211,Gen,44,20,בַדֹּ֛ו,בַּד,linen,para
25212,Gen,44,20,לְ,לְ,to,su
25213,Gen,44,20,אִמֹּ֖ו,אֵם,mother,"madre,"
25214,Gen,44,20,וְ,וְ,and,y
25215,Gen,44,20,אָבִ֥יו,אָב,father,su padre
25216,Gen,44,20,אֲהֵבֹֽו׃,אהב,love,le ama.
25217,Gen,44,21,וַ,וְ,and,Y
25218,Gen,44,21,תֹּ֨אמֶר֙,אמר,say,dijiste
25219,Gen,44,21,אֶל־,אֶל,to,a
25220,Gen,44,21,עֲבָדֶ֔יךָ,עֶבֶד,servant,tus siervos
25221,Gen,44,21,הֹורִדֻ֖הוּ,ירד,descend,haced bajar
25222,Gen,44,21,אֵלָ֑י,אֶל,to,a mí;
25223,Gen,44,21,וְ,וְ,and,y
25224,Gen,44,21,אָשִׂ֥ימָה,שׂים,put,pondré
25225,Gen,44,21,עֵינִ֖י,עַיִן,eye,mis ojos
25226,Gen,44,21,עָלָֽיו׃,עַל,upon,en él.
25227,Gen,44,22,וַ,וְ,and,Y
25228,Gen,44,22,נֹּ֨אמֶר֙,אמר,say,dijimos
25229,Gen,44,22,אֶל־,אֶל,to,a
25230,Gen,44,22,אֲדֹנִ֔י,אָדֹון,lord,mi señor
25231,Gen,44,22,לֹא־,לֹא,not,no
25232,Gen,44,22,יוּכַ֥ל,יכל,be able,puede
25233,Gen,44,22,הַ,הַ,the,el
25234,Gen,44,22,נַּ֖עַר,נַעַר,boy,joven
25235,Gen,44,22,לַ,לְ,to,
25236,Gen,44,22,עֲזֹ֣ב,עזב,leave,dejar
25237,Gen,44,22,אֶת־,אֵת,[object marker],a
25238,Gen,44,22,אָבִ֑יו,אָב,father,su padre;
25239,Gen,44,22,וְ,וְ,and,y
25240,Gen,44,22,עָזַ֥ב,עזב,leave,si dejara
25241,Gen,44,22,אֶת־,אֵת,[object marker],a
25242,Gen,44,22,אָבִ֖יו,אָב,father,su padre
25243,Gen,44,22,וָ,וְ,and,y
25244,Gen,44,22,מֵֽת׃,מות,die,moriría.
25245,Gen,44,23,וַ,וְ,and,Y
25246,Gen,44,23,תֹּ֨אמֶר֙,אמר,say,dijiste
25247,Gen,44,23,אֶל־,אֶל,to,a
25248,Gen,44,23,עֲבָדֶ֔יךָ,עֶבֶד,servant,tus siervos
25249,Gen,44,23,אִם־,אִם,if,si
25250,Gen,44,23,לֹ֥א,לֹא,not,no
25251,Gen,44,23,יֵרֵ֛ד,ירד,descend,desciende
25252,Gen,44,23,אֲחִיכֶ֥ם,אָח,brother,vuestro hermano
25253,Gen,44,23,הַ,הַ,the,el
25254,Gen,44,23,קָּטֹ֖ן,קָטֹן,small,pequeño
25255,Gen,44,23,אִתְּכֶ֑ם,אֵת,together with,con vosotros
25256,Gen,44,23,לֹ֥א,לֹא,not,no
25257,Gen,44,23,תֹסִפ֖וּן,יסף,add,otra vez
25258,Gen,44,23,לִ,לְ,to,
25259,Gen,44,23,רְאֹ֥ות,ראה,see,ver
25260,Gen,44,23,פָּנָֽי׃,פָּנֶה,face,mi rostro.
25261,Gen,44,24,וַ,וְ,and,Y
25262,Gen,44,24,יְהִי֙,היה,be,fue
25263,Gen,44,24,כִּ֣י,כִּי,that,que
25264,Gen,44,24,עָלִ֔ינוּ,עלה,ascend,subimos
25265,Gen,44,24,אֶֽל־,אֶל,to,a
25266,Gen,44,24,עַבְדְּךָ֖,עֶבֶד,servant,tu siervo
25267,Gen,44,24,אָבִ֑י,אָב,father,mi padre
25268,Gen,44,24,וַ,וְ,and,y
25269,Gen,44,24,נַּ֨גֶּד־,נגד,report,explicamos
25270,Gen,44,24,לֹ֔ו,לְ,to,a él
25271,Gen,44,24,אֵ֖ת,אֵת,[object marker],(objeto marcador)
25272,Gen,44,24,דִּבְרֵ֥י,דָּבָר,word,palabras de
25273,Gen,44,24,אֲדֹנִֽי׃,אָדֹון,lord,mi señor.
25274,Gen,44,25,וַ,וְ,and,Y
25275,Gen,44,25,יֹּ֖אמֶר,אמר,say,dijo
25276,Gen,44,25,אָבִ֑ינוּ,אָב,father,nuestro padre:
25277,Gen,44,25,שֻׁ֖בוּ,שׁוב,return,volved
25278,Gen,44,25,שִׁבְרוּ־,שׁבר,buy grain,comprad
25279,Gen,44,25,לָ֥נוּ,לְ,to,para nosotros
25280,Gen,44,25,מְעַט־,מְעַט,little,poco de
25281,Gen,44,25,אֹֽכֶל׃,אֹכֶל,food,comida.
25282,Gen,44,26,וַ,וְ,and,Y
25283,Gen,44,26,נֹּ֕אמֶר,אמר,say,dijimos
25284,Gen,44,26,לֹ֥א,לֹא,not,no
25285,Gen,44,26,נוּכַ֖ל,יכל,be able,podemos
25286,Gen,44,26,לָ,לְ,to,
25287,Gen,44,26,רֶ֑דֶת,ירד,descend,descender;
25288,Gen,44,26,אִם־,אִם,if,si
25289,Gen,44,26,יֵשׁ֩,יֵשׁ,existence,está
25290,Gen,44,26,אָחִ֨ינוּ,אָח,brother,nuestro hermano
25291,Gen,44,26,הַ,הַ,the,el
25292,Gen,44,26,קָּטֹ֤ן,קָטֹן,small,pequeño
25293,Gen,44,26,אִתָּ֨נוּ֙,אֵת,together with,con nosotros
25294,Gen,44,26,וְ,וְ,and,y
25295,Gen,44,26,יָרַ֔דְנוּ,ירד,descend,bajaremos
25296,Gen,44,26,כִּי־,כִּי,that,pues
25297,Gen,44,26,לֹ֣א,לֹא,not,no
25298,Gen,44,26,נוּכַ֗ל,יכל,be able,podemos
25299,Gen,44,26,לִ,לְ,to,
25300,Gen,44,26,רְאֹות֙,ראה,see,ver
25301,Gen,44,26,פְּנֵ֣י,פָּנֶה,face,rostro de
25302,Gen,44,26,הָ,הַ,the,el
25303,Gen,44,26,אִ֔ישׁ,אִישׁ,man,varón
25304,Gen,44,26,וְ,וְ,and,si
25305,Gen,44,26,אָחִ֥ינוּ,אָח,brother,nuestro hermano
25306,Gen,44,26,הַ,הַ,the,el
25307,Gen,44,26,קָּטֹ֖ן,קָטֹן,small,pequeño
25308,Gen,44,26,אֵינֶ֥נּוּ,אַיִן,[NEG],no está
25309,Gen,44,26,אִתָּֽנוּ׃,אֵת,together with,con nosotros.
25310,Gen,44,27,וַ,וְ,and,Y
25311,Gen,44,27,יֹּ֛אמֶר,אמר,say,dijo
25312,Gen,44,27,עַבְדְּךָ֥,עֶבֶד,servant,tu siervo
25313,Gen,44,27,אָבִ֖י,אָב,father,mi padre
25314,Gen,44,27,אֵלֵ֑ינוּ,אֶל,to,a nosotros.
25315,Gen,44,27,אַתֶּ֣ם,אַתֶּם,you,vosotros
25316,Gen,44,27,יְדַעְתֶּ֔ם,ידע,know,sabéis
25317,Gen,44,27,כִּ֥י,כִּי,that,que
25318,Gen,44,27,שְׁנַ֖יִם,שְׁנַיִם,two,dos
25319,Gen,44,27,יָֽלְדָה־,ילד,bear,dio a luz
25320,Gen,44,27,לִּ֥י,לְ,to,para mí
25321,Gen,44,27,אִשְׁתִּֽי׃,אִשָּׁה,woman,mi mujer.
25322,Gen,44,28,וַ,וְ,and,Y
25323,Gen,44,28,יֵּצֵ֤א,יצא,go out,salió
25324,Gen,44,28,הָֽ,הַ,the,el
25325,Gen,44,28,אֶחָד֙,אֶחָד,one,uno
25326,Gen,44,28,מֵֽ,מִן,from,de
25327,Gen,44,28,אִתִּ֔י,אֵת,together with,conmigo
25328,Gen,44,28,וָ,וְ,and,y
25329,Gen,44,28,אֹמַ֕ר,אמר,say,dije:
25330,Gen,44,28,אַ֖ךְ,אַךְ,only,cierto
25331,Gen,44,28,טָרֹ֣ף,טרף,tear,destrozar
25332,Gen,44,28,טֹרָ֑ף,טרף,tear,se destrozó;
25333,Gen,44,28,וְ,וְ,and,y
25334,Gen,44,28,לֹ֥א,לֹא,not,no
25335,Gen,44,28,רְאִיתִ֖יו,ראה,see,le vi
25336,Gen,44,28,עַד־,עַד,unto,hasta
25337,Gen,44,28,הֵֽנָּה׃,הֵנָּה,here,ahora.
25338,Gen,44,29,וּ,וְ,and,Y
25339,Gen,44,29,לְקַחְתֶּ֧ם,לקח,take,tomáis
25340,Gen,44,29,גַּם־,גַּם,even,también
25341,Gen,44,29,אֶת־,אֵת,[object marker],(objeto marcador)
25342,Gen,44,29,זֶ֛ה,זֶה,this,éste
25343,Gen,44,29,מֵ,מִן,from,se
25344,Gen,44,29,עִ֥ם,עִם,with,mi
25345,Gen,44,29,פָּנַ֖י,פָּנֶה,face,presencia
25346,Gen,44,29,וְ,וְ,and,y
25347,Gen,44,29,קָרָ֣הוּ,קרה,meet,le ocurre
25348,Gen,44,29,אָסֹ֑ון,אָסֹון,accident,daño;
25349,Gen,44,29,וְ,וְ,and,y
25350,Gen,44,29,הֹֽורַדְתֶּ֧ם,ירד,descend,haréis descender
25351,Gen,44,29,אֶת־,אֵת,[object marker],(objeto marcador)
25352,Gen,44,29,שֵׂיבָתִ֛י,שֵׂיבָה,age,mis canas
25353,Gen,44,29,בְּ,בְּ,in,con
25354,Gen,44,29,רָעָ֖ה,רָעָה,evil,mal
25355,Gen,44,29,שְׁאֹֽלָה׃,שְׁאֹול,nether world,al Seol.
25356,Gen,44,30,וְ,וְ,and,Y
25357,Gen,44,30,עַתָּ֗ה,עַתָּה,now,ahora
25358,Gen,44,30,כְּ,כְּ,as,cuando
25359,Gen,44,30,בֹאִי֙,בוא,come,mí volver 
25360,Gen,44,30,אֶל־,אֶל,to,a
25361,Gen,44,30,עַבְדְּךָ֣,עֶבֶד,servant,tu siervo
25362,Gen,44,30,אָבִ֔י,אָב,father,mi padre
25363,Gen,44,30,וְ,וְ,and,y
25364,Gen,44,30,הַ,הַ,the,el
25365,Gen,44,30,נַּ֖עַר,נַעַר,boy,joven
25366,Gen,44,30,אֵינֶנּ֣וּ,אַיִן,[NEG],no esté
25367,Gen,44,30,אִתָּ֑נוּ,אֵת,together with,con nosotros
25368,Gen,44,30,וְ,וְ,and,y
25369,Gen,44,30,נַפְשֹׁ֖ו,נֶפֶשׁ,soul,su alma
25370,Gen,44,30,קְשׁוּרָ֥ה,קשׁר,tie,ligada
25371,Gen,44,30,בְ,בְּ,in,con
25372,Gen,44,30,נַפְשֹֽׁו׃,נֶפֶשׁ,soul,su alma.
25373,Gen,44,31,וְ,וְ,and,Y
25374,Gen,44,31,הָיָ֗ה,היה,be,será
25375,Gen,44,31,כִּ,כְּ,as,cuando
25376,Gen,44,31,רְאֹותֹ֛ו,ראה,see,ver lo
25377,Gen,44,31,כִּי־,כִּי,that,que
25378,Gen,44,31,אֵ֥ין,אַיִן,[NEG],no está
25379,Gen,44,31,הַ,הַ,the,el
25380,Gen,44,31,נַּ֖עַר,נַעַר,boy,joven
25381,Gen,44,31,וָ,וְ,and,y
25382,Gen,44,31,מֵ֑ת,מות,die,morirá;
25383,Gen,44,31,וְ,וְ,and,y
25384,Gen,44,31,הֹורִ֨ידוּ,ירד,descend,harán descender
25385,Gen,44,31,עֲבָדֶ֜יךָ,עֶבֶד,servant,tus siervos
25386,Gen,44,31,אֶת־,אֵת,[object marker],(objeto marcador)
25387,Gen,44,31,שֵׂיבַ֨ת,שֵׂיבָה,age,canas de
25388,Gen,44,31,עַבְדְּךָ֥,עֶבֶד,servant,tu siervo
25389,Gen,44,31,אָבִ֛ינוּ,אָב,father,nuestro padre
25390,Gen,44,31,בְּ,בְּ,in,en
25391,Gen,44,31,יָגֹ֖ון,יָגֹון,grief,dolor
25392,Gen,44,31,שְׁאֹֽלָה׃,שְׁאֹול,nether world,al Seol.
25393,Gen,44,32,כִּ֤י,כִּי,that,Pues
25394,Gen,44,32,עַבְדְּךָ֙,עֶבֶד,servant,tu siervo
25395,Gen,44,32,עָרַ֣ב,ערב,stand bail,garantizó
25396,Gen,44,32,אֶת־,אֵת,[object marker],(objeto marcador)
25397,Gen,44,32,הַ,הַ,the,el
25398,Gen,44,32,נַּ֔עַר,נַעַר,boy,muchacho
25399,Gen,44,32,מֵ,מִן,from,a
25400,Gen,44,32,עִ֥ם,עִם,with,
25401,Gen,44,32,אָבִ֖י,אָב,father,mi padre
25402,Gen,44,32,לֵ,לְ,to,
25403,Gen,44,32,אמֹ֑ר,אמר,say,diciendo:
25404,Gen,44,32,אִם־,אִם,if,si
25405,Gen,44,32,לֹ֤א,לֹא,not,no
25406,Gen,44,32,אֲבִיאֶ֨נּוּ֙,בוא,come,le traigo
25407,Gen,44,32,אֵלֶ֔יךָ,אֶל,to,a ti
25408,Gen,44,32,וְ,וְ,and,y
25409,Gen,44,32,חָטָ֥אתִי,חטא,miss,culpable
25410,Gen,44,32,לְ,לְ,to,ante
25411,Gen,44,32,אָבִ֖י,אָב,father,mi padre
25412,Gen,44,32,כָּל־,כֹּל,whole,todos
25413,Gen,44,32,הַ,הַ,the,los
25414,Gen,44,32,יָּמִֽים׃,יֹום,day,días.
25415,Gen,44,33,וְ,וְ,and,Y
25416,Gen,44,33,עַתָּ֗ה,עַתָּה,now,ahora
25417,Gen,44,33,יֵֽשֶׁב־,ישׁב,sit,quede
25418,Gen,44,33,נָ֤א,נָא,yeah,por favor
25419,Gen,44,33,עַבְדְּךָ֙,עֶבֶד,servant,tu siervo
25420,Gen,44,33,תַּ֣חַת,תַּחַת,under part,en lugar de
25421,Gen,44,33,הַ,הַ,the,el
25422,Gen,44,33,נַּ֔עַר,נַעַר,boy,"joven,"
25423,Gen,44,33,עֶ֖בֶד,עֶבֶד,servant,siervo
25424,Gen,44,33,לַֽ,לְ,to,para
25425,Gen,44,33,אדֹנִ֑י,אָדֹון,lord,mi señor;
25426,Gen,44,33,וְ,וְ,and,y
25427,Gen,44,33,הַ,הַ,the,el
25428,Gen,44,33,נַּ֖עַר,נַעַר,boy,joven
25429,Gen,44,33,יַ֥עַל,עלה,ascend,suba
25430,Gen,44,33,עִם־,עִם,with,con
